2022-10-20 22:31:15,582 - basicLogger - INFO - 2022-10-20 22:27:27.653189
2022-10-20 22:31:15,599 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:31:15,599 - basicLogger - DEBUG - []
2022-10-20 22:31:15,607 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:31:15,607 - basicLogger - DEBUG - []
2022-10-20 22:31:15,608 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102

                    Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:31:20,579 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:31:20,580 - basicLogger - INFO - 2022-10-20 22:31:15.576092
2022-10-20 22:31:20,601 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:31:20,601 - basicLogger - DEBUG - []
2022-10-20 22:31:20,610 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:31:20,610 - basicLogger - DEBUG - []
2022-10-20 22:31:20,610 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102

                    Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:31:25,575 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:31:25,576 - basicLogger - INFO - 2022-10-20 22:31:20.579363
2022-10-20 22:31:25,587 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:31:25,587 - basicLogger - DEBUG - []
2022-10-20 22:31:25,600 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:31:25,600 - basicLogger - DEBUG - []
2022-10-20 22:31:25,600 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102

                    Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:31:42,272 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:31:42,281 - basicLogger - INFO - 2022-10-20 22:31:25.575177
2022-10-20 22:31:42,300 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:31:42,300 - basicLogger - DEBUG - []
2022-10-20 22:31:42,309 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:31:42,309 - basicLogger - DEBUG - []
2022-10-20 22:31:42,309 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:54:29,753 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:54:29,786 - basicLogger - INFO - 2022-10-20 22:31:42.273185
2022-10-20 22:54:29,823 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:54:29,823 - basicLogger - DEBUG - []
2022-10-20 22:54:29,864 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:54:29,864 - basicLogger - DEBUG - []
2022-10-20 22:54:29,864 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
